page,clicks,impressions,ctr_pct,position
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/mug-entertainmentcutz-barbershop",0,2,0.00,14.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/mustache-cut-barber-shop",0,3,0.00,9.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/mystros-barber-shop",0,1,0.00,10.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/nathan-s-barber-shop",0,1,0.00,6.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/naturally-cutz-richmond-katy",0,9,0.00,8.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/nautikas-barber-shop",0,1,0.00,13.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/neno-stylo-barber-shop",0,1,0.00,4.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/new-style-barber-shop",0,2,0.00,5.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/next-up-barber-studio-jersey-village",0,20,0.00,9.7
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/nick-s-place-vip-barber-studio",0,5,0.00,10.4
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/northline-barber-shop",0,9,0.00,8.1
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/nu-era-barber-shop",0,4,0.00,10.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/one-for-all-barbershop-shave-parlor",0,36,0.00,10.4
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/oneal-s-barbershop",0,21,0.00,6.1
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/original-talent-barbershop",0,8,0.00,5.4
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/ortahaus-barber-co-",0,2,0.00,11.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/peluqueria-huetamo-barber-shop-unisex-3",0,10,0.00,7.9
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/phyl-s-house-of-fades-salon",0,1,0.00,9.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/pichi-barbershop",0,3,0.00,12.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/pochi-barber-shop",0,4,0.00,5.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/powkchopp-s-barbershop-north-houston",0,1,0.00,10.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/premier-barbershop",0,33,0.00,9.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/premium-barbershop",0,4,0.00,7.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/prestige-barber-studio-salon",0,5,0.00,8.6
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/prestige-barbershop",0,1,0.00,6.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/prestigious-cutz",0,2,0.00,9.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/priority-cuts-barbershop",0,37,0.00,8.4
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/professional-hair-salon-barber-shop-",0,9,0.00,3.1
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/puri-barber",0,2,0.00,6.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/randle-s-barbershop",0,10,0.00,10.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/raymond-s-barber-shop",0,17,0.00,8.4
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/razor-king-barber-shop",0,9,0.00,8.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/red-s-barber-shop",0,5,0.00,6.2
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/renaissanceman-barbershop",0,1,0.00,11.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/rhythm-blues-barber-shop",0,9,0.00,10.6
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/rj-s-barber-studio",0,2,0.00,9.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/ro-s-barbershop",0,3,0.00,11.7
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/rockboyz-barber-and-beauty-shop",0,5,0.00,9.6
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/roosters-men-s-grooming-center",0,11,0.00,11.9
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/rose-s-barber-shop",0,2,0.00,11.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/royal-barbershop",0,4,0.00,9.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/rush-hour-fades",0,1,0.00,13.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/sarath-s-barbershop",0,62,0.00,10.9
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/sarita-s-barbershop-salon",0,1,0.00,6.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/sharper-edge-northwest",0,3,0.00,7.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/smokin-mirrors-barbershop",0,19,0.00,9.9
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/south-acres-barber-shop",0,3,0.00,6.7
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/south-east-barbershop",0,3,0.00,4.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/southern-comfort-barber-shop",0,10,0.00,9.1
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/southern-fades",0,86,0.00,7.1
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/southside-barbershop",0,6,0.00,7.8
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/space-city-fades",0,2,0.00,10.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/starting-lineup-black-barber-shop-houston",0,7,0.00,8.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/steve-s-barber-studio",0,5,0.00,7.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/studio-21-hair-design-barber-salon",0,1,0.00,8.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/studio-cutz",0,2,0.00,10.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/studio09-barbershop",0,34,0.00,7.1
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/super-exclusive-barber-shop",0,1,0.00,8.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/supreme-cutz",0,5,0.00,7.8
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/t-s-barber-style-shop",0,4,0.00,7.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/tae-ur-barber",0,1,0.00,9.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/teran-barber-shop",0,9,0.00,4.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-6-barber-shop",0,5,0.00,6.8
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-argyle-league",0,86,0.00,9.1
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-barber-collection-katy",0,6,0.00,5.8
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-boss-haircut",0,4,0.00,10.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-cavern-barbershop",0,20,0.00,10.7
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-dealer-s-cut-barbershop",0,1,0.00,2.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-fade-doctor-barber-studio-den",0,3,0.00,9.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-gentry-executive-cuts-and-shaves-memorial",0,6,0.00,6.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-gentry-executive-cuts-and-shaves-river-oaks",0,24,0.00,4.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-hot-towel-tx",0,2,0.00,10.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-man-s-chair",0,11,0.00,10.9
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-most-honorable",0,1,0.00,10.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-neighborhood-barber",0,8,0.00,8.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-shadow-barbershop",0,2,0.00,3.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-studio-mgs",0,4,0.00,8.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/the-vibe-barber-studio",0,23,0.00,9.6
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/tino-barber-shop",0,1,0.00,9.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/torres-image-barbershop",0,1,0.00,5.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/tough-luck-barber",0,6,0.00,7.7
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/tradesmen-barber-montrose-",0,2,0.00,9.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/trooth-men-s-grooming-lounge",0,4,0.00,10.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/trooth-mens-grooming-lounge-katy",0,6,0.00,3.8
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/true-blade-barbers-and-braids",0,2,0.00,7.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/true-lux-barber-co-",0,45,0.00,3.8
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/twins-cut-n-up",0,1,0.00,5.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/ultimate-barbershop-",0,2,0.00,3.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/universal-barbering-of-houston",0,7,0.00,6.9
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/urban-gent-barber-shop",0,9,0.00,7.6
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/v-s-barbershop-houston-energy-corridor",0,11,0.00,9.4
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/v-s-barbershop-houston-river-oaks",0,4,0.00,6.8
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/valor-barbershop",0,2,0.00,5.5
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/vegas-barber-shop-beauty-salon",0,1,0.00,7.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/victorious-barbershop",0,2,0.00,13.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/west-memorial-barber-shop",0,4,0.00,12.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/wild-boars-barbershop",0,99,0.00,10.4
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/wilson-s-barbershop-llc",0,5,0.00,8.6
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/workshop-barber-studio",0,3,0.00,6.3
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/wow-look-barber-shop",0,9,0.00,7.2
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/xander-zhaircut-z",0,2,0.00,8.0
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/xclusive-barbershop",0,3,0.00,8.7
"https://agency.innergcomplete.com/texas/houston/insights/market-analysis/zona-urban-barber-studio",0,5,0.00,6.0
"https://agency.innergcomplete.com/texas/humble",0,1,0.00,16.0
"https://agency.innergcomplete.com/texas/irving/75038",0,3,0.00,25.3
"https://agency.innergcomplete.com/texas/irving/75060",0,1,0.00,57.0
"https://agency.innergcomplete.com/texas/irving/75062",0,44,0.00,25.7
"https://agency.innergcomplete.com/texas/katy",0,3,0.00,9.7
"https://agency.innergcomplete.com/texas/katy/77007",0,1,0.00,32.0
"https://agency.innergcomplete.com/texas/katy/77055",0,4,0.00,18.3
"https://agency.innergcomplete.com/texas/katy/77071",0,1,0.00,28.0
"https://agency.innergcomplete.com/texas/katy/77449",0,2,0.00,9.0
"https://agency.innergcomplete.com/texas/katy/77493",0,3,0.00,27.3
"https://agency.innergcomplete.com/texas/katy/77494",0,10,0.00,17.2
"https://agency.innergcomplete.com/texas/laredo",0,1,0.00,12.0
"https://agency.innergcomplete.com/texas/laredo/78040",0,2,0.00,10.5
"https://agency.innergcomplete.com/texas/laredo/78043",0,10,0.00,18.1
"https://agency.innergcomplete.com/texas/laredo/78045",0,1,0.00,40.0
"https://agency.innergcomplete.com/texas/league-city",0,9,0.00,10.0
"https://agency.innergcomplete.com/texas/league-city/77573",0,23,0.00,14.8
"https://agency.innergcomplete.com/texas/mckinney",0,3,0.00,30.0
"https://agency.innergcomplete.com/texas/mckinney/75069",0,27,0.00,24.4
"https://agency.innergcomplete.com/texas/mckinney/75070",0,1,0.00,35.0
"https://agency.innergcomplete.com/texas/mckinney/75407",0,1,0.00,44.0
"https://agency.innergcomplete.com/texas/missouri-city",0,22,0.00,14.9
"https://agency.innergcomplete.com/texas/missouri-city/77459",0,2,0.00,14.5
"https://agency.innergcomplete.com/texas/missouri-city/77489",0,5,0.00,17.6
"https://agency.innergcomplete.com/texas/pasadena/77504",0,2,0.00,10.0
"https://agency.innergcomplete.com/texas/pearland",0,2,0.00,16.5
"https://agency.innergcomplete.com/texas/pearland/77581",0,11,0.00,33.3
"https://agency.innergcomplete.com/texas/pearland/77584",0,16,0.00,16.9
"https://agency.innergcomplete.com/texas/pflugerville",0,3,0.00,27.7
"https://agency.innergcomplete.com/texas/pflugerville/78660",0,1,0.00,40.0
"https://agency.innergcomplete.com/texas/plano",0,4,0.00,23.3
"https://agency.innergcomplete.com/texas/plano/75023",0,1,0.00,11.0
"https://agency.innergcomplete.com/texas/plano/75042",0,1,0.00,17.0
"https://agency.innergcomplete.com/texas/san-antonio",0,6,0.00,6.8
"https://agency.innergcomplete.com/texas/san-antonio/78205",0,6,0.00,14.2
"https://agency.innergcomplete.com/texas/san-antonio/78218",0,3,0.00,16.3
"https://agency.innergcomplete.com/texas/san-antonio/78219",0,1,0.00,12.0
"https://agency.innergcomplete.com/texas/san-antonio/78221",0,1,0.00,9.0
"https://agency.innergcomplete.com/texas/san-antonio/78224",0,1,0.00,29.0
"https://agency.innergcomplete.com/texas/san-antonio/78232",0,2,0.00,10.0
"https://agency.innergcomplete.com/texas/san-antonio/78240",0,9,0.00,29.0
"https://agency.innergcomplete.com/texas/san-antonio/78247",0,1,0.00,12.0
"https://agency.innergcomplete.com/texas/san-antonio/78259",0,2,0.00,6.0
"https://agency.innergcomplete.com/texas/sherman",0,2,0.00,7.0
"https://agency.innergcomplete.com/texas/sherman/75090",0,4,0.00,10.0
"https://agency.innergcomplete.com/texas/spring/77373",0,1,0.00,7.0
"https://agency.innergcomplete.com/texas/spring/77494",0,4,0.00,9.0
"https://agency.innergcomplete.com/texas/spring/92507",0,1,0.00,42.0
"https://agency.innergcomplete.com/texas/sugar-land/77498",0,6,0.00,31.5
"https://agency.innergcomplete.com/texas/the-woodlands",0,7,0.00,17.0
"https://agency.innergcomplete.com/texas/the-woodlands/77380",0,1,0.00,8.0
"https://agency.innergcomplete.com/texas/tyler",0,2,0.00,22.5
"https://agency.innergcomplete.com/texas/tyler/75708",0,2,0.00,9.0
"https://agency.innergcomplete.com/texas/waco",0,6,0.00,9.8
"https://agency.innergcomplete.com/texas/waco/76710",0,13,0.00,10.7
"https://agency.innergcomplete.com/the-woodlands",0,39,0.00,19.8
"https://agency.innergcomplete.com/the-woodlands/77380",0,15,0.00,40.5
"https://agency.innergcomplete.com/the-woodlands/77381",0,7,0.00,51.7
"https://agency.innergcomplete.com/the-woodlands/77384",0,2,0.00,61.5
"https://agency.innergcomplete.com/tools/ai-booth-station",0,3,0.00,22.3
"https://agency.innergcomplete.com/tools/ai-booth-station/007-barbershop?ghl_contact_id={{contact.id}}",0,1,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/afterhours-barbershop?ghl_contact_id=uTeKBwUkaf5c5opkgq9L",0,1,0.00,42.0
"https://agency.innergcomplete.com/tools/ai-booth-station/amarillo-s-major-league-barbershop-llc?ghl_contact_id={{contact.id}}",0,1,0.00,24.0
"https://agency.innergcomplete.com/tools/ai-booth-station/angel-barber-studio?ghl_contact_id=CfvWEfERTgS2cb1GrDUS",0,3,0.00,4.7
"https://agency.innergcomplete.com/tools/ai-booth-station/arroyo-cutz-frisco?ghl_contact_id={{contact.id}}",0,3,0.00,10.3
"https://agency.innergcomplete.com/tools/ai-booth-station/barberia-gt?ghl_contact_id=2FeyYRyJIAPjFGlO05oz",0,1,0.00,6.0
"https://agency.innergcomplete.com/tools/ai-booth-station/barberia-guatemala?ghl_contact_id=1fTw3tnUPQpZzAIVOk6Y",0,6,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/bearded-blendz-barber-shop-pearland",0,1,0.00,11.0
"https://agency.innergcomplete.com/tools/ai-booth-station/bellaire-s-original-barber-shop",0,2,0.00,6.0
"https://agency.innergcomplete.com/tools/ai-booth-station/berlon-cuts?ghl_contact_id=auaMvhIhPDUOx7fblOCu",0,5,0.00,28.2
"https://agency.innergcomplete.com/tools/ai-booth-station/blades-vision-barbershop",0,2,0.00,5.0
"https://agency.innergcomplete.com/tools/ai-booth-station/blendycity?ghl_contact_id={{contact.id}}",0,4,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/boardroom-salon-for-men-galleria?ghl_contact_id=qwavriccg2skabu2kLjn",0,2,0.00,31.5
"https://agency.innergcomplete.com/tools/ai-booth-station/bonafide-haircut-bar?ghl_contact_id=sADh7kwFTZwbpYipvF8h",0,6,0.00,8.3
"https://agency.innergcomplete.com/tools/ai-booth-station/caesar-s-barbershop?ghl_contact_id=Ef1smpTFck3SmrAJSvG8",0,3,0.00,7.3
"https://agency.innergcomplete.com/tools/ai-booth-station/canas-barbershop-?ghl_contact_id=w5O8LvxtEpxNmp6Otk5D",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/capones-barbershop?ghl_contact_id=o830Nd179gNLI3vguvdV",0,1,0.00,14.0
"https://agency.innergcomplete.com/tools/ai-booth-station/cartel-barbers-barbershop?ghl_contact_id={{contact.id}}",0,1,0.00,1.0
"https://agency.innergcomplete.com/tools/ai-booth-station/cash-rd-barbershop?ghl_contact_id=aCqpiXCJ7fmHgfK5GKi5",0,2,0.00,10.5
"https://agency.innergcomplete.com/tools/ai-booth-station/che-s-barbers?ghl_contact_id=o9NDXGYo4Z0oOqAGghRu",0,1,0.00,62.0
"https://agency.innergcomplete.com/tools/ai-booth-station/chezycuts?ghl_contact_id=Tj3iXlkRL4LxJz4hQZpJ",0,2,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/chichos-barber-shop-1?ghl_contact_id=45H0Vx7D6jp9mILiCnZF",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/chop-up-jay?ghl_contact_id=65uHPPZEoFbFrKNgO21K",0,1,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/chuchu-barber-shop?ghl_contact_id=JUNRHqs1BTZbn8vZ73xc",0,2,0.00,9.5
"https://agency.innergcomplete.com/tools/ai-booth-station/chuy-s-chop-shop?ghl_contact_id=LVekOqmeXLuqVpRqyGBK",0,1,0.00,33.0
"https://agency.innergcomplete.com/tools/ai-booth-station/clipperboy-hd",0,1,0.00,3.0
"https://agency.innergcomplete.com/tools/ai-booth-station/clipps-barber-shop?ghl_contact_id=dEC6jSp8YpPX7BlsPmmy",0,1,0.00,5.0
"https://agency.innergcomplete.com/tools/ai-booth-station/cool-arrows-barbershop?ghl_contact_id={{contact.id}}",0,2,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/cool-heads-barbershop-dallas-mocking-bird-station-?ghl_contact_id={{contact.id}}",0,1,0.00,3.0
"https://agency.innergcomplete.com/tools/ai-booth-station/crispycuts?ghl_contact_id={{contact.id}}",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/cutz-barbershop?ghl_contact_id={{contact.id}}",0,1,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/dg-s-barbershop?ghl_contact_id={{contact.id}}",0,1,0.00,1.0
"https://agency.innergcomplete.com/tools/ai-booth-station/divizion-barber-co-?ghl_contact_id=9yP8VfmVaVmJcT0WhpKf",0,3,0.00,9.3
"https://agency.innergcomplete.com/tools/ai-booth-station/dyunibarbershop?ghl_contact_id=TpreLxNGdutJ2Zy85H7D",0,7,0.00,5.1
"https://agency.innergcomplete.com/tools/ai-booth-station/east-end-barber?ghl_contact_id=4JVsSVCe8P6dDQkcdFDt",0,2,0.00,31.5
"https://agency.innergcomplete.com/tools/ai-booth-station/elite-barber-co-?ghl_contact_id=37EV0JcwpVpy5aQlkyE9",0,1,0.00,59.0
"https://agency.innergcomplete.com/tools/ai-booth-station/epicfades-haircuts-by-appointment-only?ghl_contact_id={{contact.id}}",0,1,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/expert-barber-beauty?ghl_contact_id={{contact.id}}",0,1,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fade-factory-barber-studio",0,1,0.00,11.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fade-factory-barbershop",0,1,0.00,7.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fadedbyrob?ghl_contact_id=V4gJ7EHCdhLSrzZHH2n5",0,1,0.00,20.0
"https://agency.innergcomplete.com/tools/ai-booth-station/faderz-barber-shop-llc?ghl_contact_id={{contact.id}}",0,1,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fades-by-deauntae?ghl_contact_id={{contact.id}}",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fades-on-demand",0,1,0.00,7.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fadezbyjames-barbershop?ghl_contact_id=XNAFmA9wccFkYWh6RHm5",0,11,0.00,9.6
"https://agency.innergcomplete.com/tools/ai-booth-station/firme-barbershop?ghl_contact_id={{contact.id}}",0,1,0.00,6.0
"https://agency.innergcomplete.com/tools/ai-booth-station/five-star-elite-fades-barber-shop?ghl_contact_id=cRuBckBqdkEPTj1XwltY",0,1,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fn-barbershop?ghl_contact_id={{contact.id}}",0,3,0.00,11.0
"https://agency.innergcomplete.com/tools/ai-booth-station/fresh-cuts-hair-salon-arab-barber-?ghl_contact_id=23fmXGRako1g6tLMVO35",0,1,0.00,11.0
"https://agency.innergcomplete.com/tools/ai-booth-station/gb-barber-club?ghl_contact_id={{contact.id}}",0,12,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/good-vibes-barber-co-?ghl_contact_id=dh3rocE2XEXA7rlvwA1M",0,1,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/guilbeau-s-barber-shop-beauty-salon?ghl_contact_id=ObWViPOQiOD5BtTPeAHF",0,1,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/haam-s-barbershop?ghl_contact_id=JmOYKaKmcOWtIZpf5NCz",0,1,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/ham-barber-studio?ghl_contact_id=sIu5FUSCnv66P3huP1iP",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/harrison-s-barber-shop?ghl_contact_id=eaHa3sr0Wdg9aqf5pP99",0,4,0.00,11.5
"https://agency.innergcomplete.com/tools/ai-booth-station/haven-cuts?ghl_contact_id={{contact.id}}",0,4,0.00,5.0
"https://agency.innergcomplete.com/tools/ai-booth-station/hh-superior-artistic-cuts?ghl_contact_id=dOf7zn5aUMw2A3nJDvYA",0,3,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/hn-504-hair-cuts?ghl_contact_id=YdRG1wunOhB0JGGoVZGA",0,1,0.00,15.0
"https://agency.innergcomplete.com/tools/ai-booth-station/hollywood-cutting-up-barbershop?ghl_contact_id=1lXTv1ZEa1kvdgBUs16q",0,3,0.00,10.3
"https://agency.innergcomplete.com/tools/ai-booth-station/house-of-fades?ghl_contact_id={{contact.id}}",0,1,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/hq-barbershop?ghl_contact_id=0ZTm0NDKVMCjZggwSwG0",0,3,0.00,5.0
"https://agency.innergcomplete.com/tools/ai-booth-station/i-i-barber-co-?ghl_contact_id=kPaTMUJyNX2G16idJLj4",0,2,0.00,8.5
"https://agency.innergcomplete.com/tools/ai-booth-station/igetchafresh-barber-studio?ghl_contact_id=y5ivK347i3R5BRQp0RT9",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/imperium-barbershop?ghl_contact_id=U3lSJpExVCzS6x9J33Dq",0,2,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/j-l-precision-kutz-and-stylez?ghl_contact_id=jijdvmliODiKkXVy0WQn",0,2,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/jackson-rose-barber-studio?ghl_contact_id=yhQidQ1WhRyXFfxn2Z1S",0,4,0.00,10.3
"https://agency.innergcomplete.com/tools/ai-booth-station/jc-barber-services?ghl_contact_id=Q9YeoxhEex4M3xshsKn8",0,1,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/jerry-s-style-shop?ghl_contact_id=vmG41qBsvmnbBfKZvlyV",0,1,0.00,5.0
"https://agency.innergcomplete.com/tools/ai-booth-station/k-cool-cutz?ghl_contact_id=W5alvV7iw91ITHkr31dJ",0,3,0.00,18.0
"https://agency.innergcomplete.com/tools/ai-booth-station/kbg-barbershop?ghl_contact_id=EgddbKBtc6xwC40Sxdya",0,2,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/kd-the-lady-barber?ghl_contact_id={{contact.id}}",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/king-s-cut-?ghl_contact_id=lR23czns3xJlLSgeebao",0,1,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/kings-queens-barber-hair",0,1,0.00,6.0
"https://agency.innergcomplete.com/tools/ai-booth-station/koncepts-of-barbering?ghl_contact_id=cemP24d9cwHp2vBko6ik",0,1,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/kuts-from-tj-barber-suite?ghl_contact_id=HRBAfLwT5pgd2p29Xv3o",0,1,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/la-bendicion-barbershop?ghl_contact_id=tBSoomiAJ3PSp1mocNxe",0,2,0.00,7.0
"https://agency.innergcomplete.com/tools/ai-booth-station/lather-lounge-barbershop-frisco-tx-haircuts-beard-trims-straight-razor-shaves?ghl_contact_id={{contact.id}}",0,2,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/libertad-classic-barbershop?ghl_contact_id={{contact.id}}",0,2,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/little-barber?ghl_contact_id=5nBJffbfL5l3D43sg7b7",0,1,0.00,4.0
"https://agency.innergcomplete.com/tools/ai-booth-station/lookin-sharp-family-barbershop?ghl_contact_id={{contact.id}}",0,1,0.00,10.0
"https://agency.innergcomplete.com/tools/ai-booth-station/lu-s-barber-shop-haircut-shave-pearland?ghl_contact_id=jfPYdaOMnBK1NwWekcNa",0,1,0.00,6.0
"https://agency.innergcomplete.com/tools/ai-booth-station/lu-s-barber-shop-washington-ave?ghl_contact_id=h2EqUM0w0l5QqrevAWjE",0,2,0.00,33.0
"https://agency.innergcomplete.com/tools/ai-booth-station/luis-gabriel-cuban-barber-shop?ghl_contact_id=4uvOy1d3Gops79mMnZZL",0,1,0.00,9.0
"https://agency.innergcomplete.com/tools/ai-booth-station/m-fadez?ghl_contact_id={{contact.id}}",0,1,0.00,8.0
"https://agency.innergcomplete.com/tools/ai-booth-station/mankind-barbers?ghl_contact_id=kkTXRcMk3oyTMRh5DT12",0,1,0.00,8.0
